OBJECTID,FULL_NAME,STR_NAME,STR_TYPE,MIX_FULL,MIX_NAME,GSA_LEFT,GSA_RIGHT,STR_CODE_L,STR_CODE_R,Shape__Length
1770081,SEROP CRES,SEROP,CRES,Serop Cres,Serop,EASTERN PASSAGE,EASTERN PASSAGE,10862,10862,760.7671015
1770082,MIDYAT CRT,MIDYAT,CRT,Midyat Crt,Midyat,EASTERN PASSAGE,EASTERN PASSAGE,16934,16934,229.1885523
1770083,FORESTSIDE CRES,FORESTSIDE,CRES,Forestside Cres,Forestside,HALIFAX,HALIFAX,326,326,764.7143882
1770084,NORTHCLIFFE LANE,NORTHCLIFFE,LANE,Northcliffe Lane,Northcliffe,HALIFAX,HALIFAX,594,594,263.1287289
1770085,REED CRT,REED,CRT,Reed Crt,Reed,HALIFAX,HALIFAX,685,685,115.3762959
1770086,THORNCREST CRT,THORNCREST,CRT,Thorncrest Crt,Thorncrest,EASTERN PASSAGE,EASTERN PASSAGE,8875,8875,525.0676197
1770087,SOUTHBROOK CRES,SOUTHBROOK,CRES,Southbrook Cres,Southbrook,EASTERN PASSAGE,EASTERN PASSAGE,16634,16634,811.4944058
1770088,KEYPORT AVE,KEYPORT,AVE,Keyport Ave,Keyport,EASTERN PASSAGE,EASTERN PASSAGE,16666,16666,927.3443994
1770089,FORESTGATE DR,FORESTGATE,DR,Forestgate Dr,Forestgate,EASTERN PASSAGE,EASTERN PASSAGE,16633,16633,344.8685076
1770090,EAGLE PL,EAGLE,PL,Eagle Pl,Eagle,BEDFORD,BEDFORD,5063,5063,138.6820065
1770091,ANALISE LANE,ANALISE,LANE,Analise Lane,Analise,BEDFORD,BEDFORD,17054,17054,75.21035512
1770092,RAMP FVO K-DV RAMP,RAMP FVO K-DV,RAMP,Ramp Fvo K-Dv Ramp,Ramp Fvo K-Dv,HALIFAX,HALIFAX,939,939,73.92532769
1770093,ROXTON RD,ROXTON,RD,Roxton Rd,Roxton,HALIFAX,HALIFAX,721,721,355.4384956
1770094,CREST RD,CREST,RD,Crest Rd,Crest,HALIFAX,HALIFAX,227,227,296.6249607
1770095,WARDOUR ST,WARDOUR,ST,Wardour St,Wardour,BEDFORD,BEDFORD,5187,5187,710.8429052
1770096,CECIL LANE,CECIL,LANE,Cecil Ave,Cecil,DARTMOUTH,DARTMOUTH,66740,66740,133.5310184
1770097,SUNNYDALE AVE,SUNNYDALE,AVE,Sunnydale Ave,Sunnydale,DARTMOUTH,DARTMOUTH,6640,6640,350.3402708
1770098,TRINITY AVE,TRINITY,AVE,Trinity Ave,Trinity,DARTMOUTH,DARTMOUTH,6664,6664,660.6563927
1770099,BIRCHILL DR,BIRCHILL,DR,Birchill Dr,Birchill,EASTERN PASSAGE,EASTERN PASSAGE,7098,7098,1224.043139
1770100,PALISADE PL,PALISADE,PL,Palisade Pl,Palisade,HALIFAX,HALIFAX,621,621,148.7482758
1770101,OCEANVIEW SCHOOL RD,OCEANVIEW SCHOOL,RD,Oceanview School Rd,Oceanview School,EASTERN PASSAGE,EASTERN PASSAGE,8343,8343,503.6140331
1770102,SHAMROCK CRT,SHAMROCK,CRT,Shamrock Crt,Shamrock,EASTERN PASSAGE,EASTERN PASSAGE,8680,8680,122.595187
1770103,HURRICANE LANE,HURRICANE,LANE,Hurricane Lane,Hurricane,EASTERN PASSAGE,EASTERN PASSAGE,16625,16625,231.326225
1770104,ASTER CRT,ASTER,CRT,Aster Crt,Aster,HALIFAX,HALIFAX,1141,1141,405.0200979
1770105,ARMVIEW TERR,ARMVIEW,TERR,Armview Terr,Armview,HALIFAX,HALIFAX,38,38,125.1648763
1770106,HEATHSIDE CRES,HEATHSIDE,CRES,Heathside Cres,Heathside,HALIFAX,HALIFAX,1079,1079,681.8823499
1770107,GORSEBUD CL,GORSEBUD,CL,Gorsebud Cl,Gorsebud,HALIFAX,HALIFAX,15700,15700,269.8253961
1770108,SALTER ST,SALTER,ST,Salter St,Salter,HALIFAX,HALIFAX,736,736,434.770247
1770109,GRANVILLE ST,GRANVILLE,ST,Granville St,Granville,HALIFAX,HALIFAX,364,364,893.9782661
1770110,BURLEY CRT,BURLEY,CRT,Burley Crt,Burley,DARTMOUTH,DARTMOUTH,6096,6096,352.1743724
1770111,GLOSTER CRT,GLOSTER,CRT,Gloster Crt,Gloster,DARTMOUTH,DARTMOUTH,6279,6279,110.1300665
1770112,NOTTING CRT,NOTTING,CRT,Notting Crt,Notting,DARTMOUTH,DARTMOUTH,6487,6487,190.8134937
1770113,RADDALL AVE,RADDALL,AVE,Raddall Ave,Raddall,DARTMOUTH,DARTMOUTH,6549,6549,1191.345407
1770114,PAYZANT AVE,PAYZANT,AVE,Payzant Ave,Payzant,DARTMOUTH,DARTMOUTH,6518,6518,619.6116725
1770115,PETTIPAS DR,PETTIPAS,DR,Pettipas Dr,Pettipas,DARTMOUTH,DARTMOUTH,6524,6524,581.7389217
1770116,MARGINAL RD,MARGINAL,RD,Marginal Rd,Marginal,HALIFAX,HALIFAX,563,563,2714.542139
1770117,HAZELHOLME DR,HAZELHOLME,DR,Hazelholme Dr,Hazelholme,HALIFAX,HALIFAX,387,387,879.3005839
1770118,SPINNER CRES,SPINNER,CRES,Spinner Cres,Spinner,LOWER SACKVILLE,LOWER SACKVILLE,8758,8758,513.3273418
1770119,NORDIC CRES,NORDIC,CRES,Nordic Cres,Nordic,LOWER SACKVILLE,LOWER SACKVILLE,8301,8301,1560.208169
1770120,NEWCOMBE DR,NEWCOMBE,DR,Newcombe Dr,Newcombe,LOWER SACKVILLE,LOWER SACKVILLE,8290,8290,446.1843401
1770121,BOND CRT,BOND,CRT,Bond Crt,Bond,LOWER SACKVILLE,LOWER SACKVILLE,7126,7126,103.3838806
1770122,WESTRIDGE DR,WESTRIDGE,DR,Westridge Dr,Westridge,HALIFAX,HALIFAX,863,863,448.4921618
1770123,CALEDONIA RD,CALEDONIA,RD,Caledonia Rd,Caledonia,DARTMOUTH,DARTMOUTH,6100,6100,2761.792184
1770124,CROSS RD,CROSS,RD,Cross Rd,Cross,DARTMOUTH,DARTMOUTH,6168,6168,320.2981804
1770125,CHARLOTTE LANE,CHARLOTTE,LANE,Charlotte Lane,Charlotte,HALIFAX,HALIFAX,1062,1062,791.4290415
1770126,SHAUNSLIEVE DR,SHAUNSLIEVE,DR,Shaunslieve Dr,Shaunslieve,HALIFAX,HALIFAX,623,623,474.9035915
1770127,CAMELOT LANE,CAMELOT,LANE,Camelot Lane,Camelot,HALIFAX,HALIFAX,1005,1005,412.9294225
1770128,MAILING ST,MAILING,ST,Mailing St,Mailing,HALIFAX,HALIFAX,16588,16588,208.0662832
1770129,BOBOLINK ST,BOBOLINK,ST,Bobolink St,Bobolink,HALIFAX,HALIFAX,110,110,258.075543
1770130,MAIN AVE,MAIN,AVE,Main Ave,Main,HALIFAX,HALIFAX,514,514,3467.713404
1770131,LOWE CRT,LOWE,CRT,Lowe Crt,Lowe,BEDFORD,BEDFORD,5111,5111,173.7334059
1770132,NIGHTHAWK LANE,NIGHTHAWK,LANE,Nighthawk Lane,Nighthawk,BEDFORD,BEDFORD,5127,5127,192.1957965
1770133,DOROTHY DR,DOROTHY,DR,Dorothy Dr,Dorothy,LOWER SACKVILLE,LOWER SACKVILLE,7430,7430,639.1525977
1770134,DOUGLAS AVE,DOUGLAS,AVE,Douglas Ave,Douglas,LOWER SACKVILLE,LOWER SACKVILLE,7431,7431,239.5079166
1770135,DOWNING ST,DOWNING,ST,Downing St,Downing,HALIFAX,HALIFAX,263,263,171.8055417
1770136,SAMUEL WALKER DR,SAMUEL WALKER,DR,Samuel Walker Dr,Samuel Walker,HALIFAX,HALIFAX,16589,16589,196.9446472
1770137,KENT AVE,KENT,AVE,Kent Ave,Kent,HALIFAX,HALIFAX,450,450,501.3019197
1770138,JULIES WALK,JULIES,WALK,Julies Walk,Julies,HALIFAX,HALIFAX,434,434,289.0474692
1770139,LODGE DR,LODGE,DR,Lodge Dr,Lodge,HALIFAX,HALIFAX,494,494,683.091135
1770140,HIGHRIGGER CRES,HIGHRIGGER,CRES,Highrigger Cres,Highrigger,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7752,7752,648.6627074
1770141,LAURENTIDE DR,LAURENTIDE,DR,Laurentide Dr,Laurentide,HALIFAX,HALIFAX,470,470,718.7004426
1770142,TRILLIUM TERR,TRILLIUM,TERR,Trillium Terr,Trillium,HALIFAX,HALIFAX,823,823,237.202997
1770143,OLD BEAVER BANK RD,OLD BEAVER BANK,RD,Old Beaver Bank Rd,Old Beaver Bank,LOWER SACKVILLE,LOWER SACKVILLE,8349,8349,1911.048156
1770144,PINEWOOD TERR,PINEWOOD,TERR,Pinewood Terr,Pinewood,HALIFAX,HALIFAX,649,649,163.9241539
1770145,OAK ST,OAK,ST,Oak St,Oak,HALIFAX,HALIFAX,601,601,582.5541418
1770146,GANTRY RD,GANTRY,RD,Gantry Rd,Gantry,MIDDLE SACKVILLE,MIDDLE SACKVILLE,16996,16996,319.2773786
1770147,BROOK ST,BROOK,ST,Brook St,Brook,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7168,7168,668.4113063
1770148,QUARRYSTONE DR,QUARRYSTONE,DR,Quarrystone Dr,Quarrystone,BEDFORD,BEDFORD,16657,16657,251.5166478
1770149,ABBEY DALE CRT,ABBEY DALE,CRT,Abbey Dale Crt,Abbey Dale,LOWER SACKVILLE,LOWER SACKVILLE,6912,6912,136.9420329
1770150,SACKVILLE CROSS RD,SACKVILLE CROSS,RD,Sackville Cross Rd,Sackville Cross,LOWER SACKVILLE,LOWER SACKVILLE,8604,8604,764.2429792
1770151,BOXWOOD CRES,BOXWOOD,CRES,Boxwood Cres,Boxwood,LOWER SACKVILLE,LOWER SACKVILLE,7134,7134,930.9543059
1770152,DENNEB CRES,DENNEB,CRES,Denneb Cres,Denneb,LOWER SACKVILLE,LOWER SACKVILLE,7408,7408,502.4797948
1770153,HAZEL ST,HAZEL,ST,Hazel St,Hazel,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7726,7726,519.938638
1770154,ATIKIAN DR,ATIKIAN,DR,Atikian Dr,Atikian,EASTERN PASSAGE,EASTERN PASSAGE,16411,16411,625.8502092
1770155,VOYAGEUR WAY,VOYAGEUR,WAY,Voyageur Way,Voyageur,HAMMONDS PLAINS,HAMMONDS PLAINS,15691,15691,5217.12349
1770156,FARNHAM GATE RD,FARNHAM GATE,RD,Farnham Gate Rd,Farnham Gate,HALIFAX,HALIFAX,181,181,1452.093139
1770157,DOUGLAS CRES,DOUGLAS,CRES,Douglas Cres,Douglas,HALIFAX,HALIFAX,257,257,1029.806254
1770158,HORNES RD,HORNES,RD,Hornes Rd,Hornes,EASTERN PASSAGE,EASTERN PASSAGE,7792,7792,1431.020471
1770159,BARQUE CRT,BARQUE,CRT,Barque Crt,Barque,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7031,7031,264.6321662
1770160,ST CLAIR AVE,ST CLAIR,AVE,St Clair Ave,St Clair,DARTMOUTH,DARTMOUTH,10903,10903,571.5130474
1770161,BIANCA CRT,BIANCA,CRT,Bianca Crt,Bianca,MIDDLE SACKVILLE,MIDDLE SACKVILLE,10133,10133,309.0065491
1770162,STANFIELD AVE,STANFIELD,AVE,Stanfield Ave,Stanfield,DARTMOUTH,DARTMOUTH,16433,16433,518.3759853
1770163,THOMAS RADDALL DR,THOMAS RADDALL,DR,Thomas Raddall Dr,Thomas Raddall,HALIFAX,HALIFAX,15802,15802,1471.036672
1770164,BIRKDALE CRES,BIRKDALE,CRES,Birkdale Cres,Birkdale,HALIFAX,HALIFAX,94,94,727.6299716
1770165,GUILDFORD AVE,GUILDFORD,AVE,Guildford Ave,Guildford,DARTMOUTH,DARTMOUTH,17086,17086,481.3367857
1770166,SETON RD,SETON,RD,Seton Rd,Seton,HALIFAX,HALIFAX,1040,1040,1063.673692
1770167,CONNOLLY RD,CONNOLLY,RD,Connolly Rd,Connolly,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7322,7322,750.7201071
1770168,SAILORS TRL,SAILORS,TRL,Sailors Trl,Sailors,EASTERN PASSAGE,EASTERN PASSAGE,16328,16328,1068.294164
1770169,SWEETBRIAR GATE,SWEETBRIAR,GATE,Sweetbriar Gate,Sweetbriar,EASTERN PASSAGE,EASTERN PASSAGE,16404,16404,132.4965172
1770170,MINSHULL DR,MINSHULL,DR,Minshull Dr,Minshull,BEDFORD,BEDFORD,16606,16606,152.6702321
1770171,LEPPERT ST,LEPPERT,ST,Leppert St,Leppert,HALIFAX,HALIFAX,479,479,235.0748489
1770172,CAMDEN ST,CAMDEN,ST,Camden St,Camden,BEDFORD,BEDFORD,5034,5034,233.8057457
1770173,WIMBLEDON RD,WIMBLEDON,RD,Wimbledon Rd,Wimbledon,BEDFORD,BEDFORD,5189,5189,624.4084136
1770174,SILVER CRT,SILVER,CRT,Silver Crt,Silver,COW BAY,COW BAY,8715,8715,351.9461489
1770175,POINT PLEASANT DR,POINT PLEASANT,DR,Point Pleasant Dr,Point Pleasant,HALIFAX,HALIFAX,653,653,1685.447113
1770176,DICKEY DR,DICKEY,DR,Dickey Dr,Dickey,LOWER SACKVILLE,LOWER SACKVILLE,7415,7415,1897.525723
1770177,WATERWHEEL CRES,WATERWHEEL,CRES,Waterwheel Cres,Waterwheel,MIDDLE SACKVILLE,MIDDLE SACKVILLE,5534,5534,1148.293374
1770178,BRIARWOOD CRES,BRIARWOOD,CRES,Briarwood Cres,Briarwood,HALIFAX,HALIFAX,125,125,458.8754309
1770179,WOODBANK TERR,WOODBANK,TERR,Woodbank Terr,Woodbank,HALIFAX,HALIFAX,909,909,291.1041435
1770180,FOX GLOVE LANE,FOX GLOVE,LANE,Fox Glove Lane,Fox Glove,HALIFAX,HALIFAX,333,333,220.806096
1770181,LADY SLIPPER DR,LADY SLIPPER,DR,Lady Slipper Dr,Lady Slipper,HALIFAX,HALIFAX,528,528,264.6539541
1770182,MANDAVILLE CRT,MANDAVILLE,CRT,Mandaville Crt,Mandaville,HALIFAX,HALIFAX,517,517,381.2981848
1770183,NORTH ST,NORTH,ST,North St,North,BEDFORD,BEDFORD,5128,5128,720.2536757
1770184,BROCKWELL ST,BROCKWELL,ST,Brockwell St,Brockwell,BEDFORD,BEDFORD,5030,5030,323.1166556
1770185,LISTER DR,LISTER,DR,Lister Dr,Lister,BEDFORD,BEDFORD,5107,5107,569.9770647
1770186,LAUDERDALE CRT,LAUDERDALE,CRT,Lauderdale Crt,Lauderdale,HALIFAX,HALIFAX,16716,16716,59.65898235
1770187,SPRINGHILL RD,SPRINGHILL,RD,Springhill Rd,Springhill,DARTMOUTH,DARTMOUTH,6623,6623,439.8111429
1770188,NADIA DR,NADIA,DR,Nadia Dr,Nadia,DARTMOUTH,DARTMOUTH,16676,16676,1291.828004
1770189,FLORRIES LANE,FLORRIES,LANE,Florries Lane,Florries,DARTMOUTH,DARTMOUTH,66742,66742,81.82070018
1770190,IROQUOIS DR,IROQUOIS,DR,Iroquois Dr,Iroquois,DARTMOUTH,DARTMOUTH,6819,6819,647.4209687
1770191,STONE AVE,STONE,AVE,Stone Ave,Stone,DARTMOUTH,DARTMOUTH,6635,6635,160.3622778
1770192,RAMP FVO B-DV RAMP,RAMP FVO B-DV,RAMP,Ramp Fvo B-Dv Ramp,Ramp Fvo B-Dv,HALIFAX,HALIFAX,940,940,437.0057366
1770193,SUMMIT ST,SUMMIT,ST,Summit St,Summit,BEDFORD,BEDFORD,5175,5175,249.9063486
1770194,LAUREL LANE,LAUREL,LANE,Laurel Lane,Laurel,HALIFAX,HALIFAX,468,468,204.3756479
1770195,BURBRIDGE AVE,BURBRIDGE,AVE,Burbridge Ave,Burbridge,DARTMOUTH,DARTMOUTH,16787,16787,826.5613472
1770196,BRIDLEWOOD LANE,BRIDLEWOOD,LANE,Bridlewood Lane,Bridlewood,LOWER SACKVILLE,LOWER SACKVILLE,15100,15100,150.8639802
1770197,HUSKY DR,HUSKY,DR,Husky Dr,Husky,HALIFAX,HALIFAX,16724,16724,194.0072881
1770198,PAGET LANE,PAGET,LANE,Paget Lane,Paget,DARTMOUTH,DARTMOUTH,66744,66744,80.32110845
1770199,POLLYS LANE,POLLYS,LANE,Pollys Lane,Pollys,DARTMOUTH,DARTMOUTH,66745,66745,34.8441309
1770200,BETHEL AVE,BETHEL,AVE,Bethel Ave,Bethel,DARTMOUTH,DARTMOUTH,6058,6058,180.5232844
1770201,WESTWIND RG,WESTWIND,RG,Westwind Rg,Westwind,MIDDLE SACKVILLE,MIDDLE SACKVILLE,5558,5558,1890.877356
1770202,GORDON CRT,GORDON,CRT,Gordon Crt,Gordon,LOWER SACKVILLE,LOWER SACKVILLE,7634,7634,302.1453778
1770203,RAMSBROOK CRT,RAMSBROOK,CRT,Ramsbrook Crt,Ramsbrook,HALIFAX,HALIFAX,16602,16602,63.50083801
1770204,SPRUCE DR,SPRUCE,DR,Spruce Dr,Spruce,COW BAY,COW BAY,8767,8767,774.4458122
1770205,RAINBOW HAVEN DR,RAINBOW HAVEN,DR,Rainbow Haven Dr,Rainbow Haven,COW BAY,COW BAY,8503,8503,517.3456775
1770206,LAURA DR,LAURA,DR,Laura Dr,Laura,COW BAY,COW BAY,7996,7996,304.8685003
1770207,ROSS ST,ROSS,ST,Ross St,Ross,HALIFAX,HALIFAX,719,719,1184.849808
1770208,ROCKHAVEN DR,ROCKHAVEN,DR,Rockhaven Dr,Rockhaven,HALIFAX,HALIFAX,704,704,619.2350665
1770209,MOSS CRT,MOSS,CRT,Moss Crt,Moss,HALIFAX,HALIFAX,1078,1078,163.8593526
1770210,FRANCKLYN ST,FRANCKLYN,ST,Francklyn St,Francklyn,HALIFAX,HALIFAX,335,335,1043.372093
1770211,MCCULLOCH CRT,MCCULLOCH,CRT,McCulloch Crt,McCulloch,HALIFAX,HALIFAX,16176,16176,173.1907834
1770212,FERNWOOD LANE,FERNWOOD,LANE,Fernwood Lane,Fernwood,HALIFAX,HALIFAX,16585,16585,261.1532496
1770213,GOLF LINKS RD,GOLF LINKS,RD,Golf Links Rd,Golf Links,BEDFORD,BEDFORD,5084,5084,964.5786576
1770214,PERTH ST,PERTH,ST,Perth St,Perth,BEDFORD,BEDFORD,5143,5143,341.1365278
1770215,CLARENCE ST,CLARENCE,ST,Clarence St,Clarence,DARTMOUTH,DARTMOUTH,6139,6139,148.9970499
1770216,NIVENS AVE,NIVENS,AVE,Nivens Ave,Nivens,DARTMOUTH,DARTMOUTH,6484,6484,466.1602563
1770217,LIVELY RD,LIVELY,RD,Lively Rd,Lively,MIDDLE SACKVILLE,MIDDLE SACKVILLE,8044,8044,2013.751391
1770218,RAVEN HILL,RAVEN,HILL,Raven Hill,Raven,BEDFORD,BEDFORD,5147,5147,79.33284762
1770219,DAVIS ST,DAVIS,ST,Davis St,Davis,LOWER SACKVILLE,LOWER SACKVILLE,7388,7388,231.1522591
1770220,EAGLEWOOD DR,EAGLEWOOD,DR,Eaglewood Dr,Eaglewood,BEDFORD,BEDFORD,5064,5064,1628.116748
1770221,FALCON RUN,FALCON,RUN,Falcon Run,Falcon,BEDFORD,BEDFORD,5070,5070,215.5868341
1770222,FLEET CRT,FLEET,CRT,Fleet Crt,Fleet,BEDFORD,BEDFORD,5072,5072,118.9703293
1770223,FLINNS HILL,FLINNS,HILL,Flinns Hill,Flinns,BEDFORD,BEDFORD,5073,5073,198.422689
1770224,ROOSEVELT DR,ROOSEVELT,DR,Roosevelt Dr,Roosevelt,HALIFAX,HALIFAX,713,713,552.2958963
1770225,PARKWOOD PL,PARKWOOD,PL,Parkwood Pl,Parkwood,HALIFAX,HALIFAX,629,629,194.3326872
1770226,PARKWOOD TERR,PARKWOOD,TERR,Parkwood Terr,Parkwood,HALIFAX,HALIFAX,630,630,292.2745638
1770227,PATRICIA ST,PATRICIA,ST,Patricia St,Patricia,HALIFAX,HALIFAX,632,632,233.5418594
1770228,CANARY CRES,CANARY,CRES,Canary Cres,Canary,HALIFAX,HALIFAX,148,148,756.4750901
1770229,MACLAUGHLIN RD,MACLAUGHLIN,RD,Maclaughlin Rd,Maclaughlin,WESTPHAL,WESTPHAL,8106,8106,880.1389075
1770230,MCCURDY AVE,MCCURDY,AVE,Mccurdy Ave,Mccurdy,DARTMOUTH,DARTMOUTH,6442,6442,520.8124799
1770231,CASTLEPARK GRV,CASTLEPARK,GRV,Castlepark Grv,Castlepark,HALIFAX,HALIFAX,15777,15777,612.9921819
1770232,OLD SACKVILLE RD,OLD SACKVILLE,RD,Old Sackville Rd,Old Sackville,LOWER SACKVILLE,LOWER SACKVILLE,8371,8371,57.01377856
1770233,NICKS LANE,NICKS,LANE,Nicks Lane,Nicks,MIDDLE SACKVILLE,MIDDLE SACKVILLE,16210,16210,450.8105755
1770234,QUINELLA CRT,QUINELLA,CRT,Quinella Crt,Quinella,LOWER SACKVILLE,LOWER SACKVILLE,17007,17007,187.853728
1770235,PAIGE PLZ,PAIGE,PLZ,Paige Plz,Paige,LOWER SACKVILLE,LOWER SACKVILLE,17009,17009,221.4563507
1770236,TOUCHSTONE CRT,TOUCHSTONE,CRT,Touchstone Crt,Touchstone,LOWER SACKVILLE,LOWER SACKVILLE,17010,17010,131.6354232
1770237,GURHOLT DR,GURHOLT,DR,Gurholt Dr,Gurholt,DARTMOUTH,DARTMOUTH,6295,6295,531.022228
1770238,SNOWY OWL DR,SNOWY OWL,DR,Snowy Owl Dr,Snowy Owl,BEDFORD,BEDFORD,5168,5168,881.0318878
1770239,TRAFALGAR CRT,TRAFALGAR,CRT,Trafalgar Crt,Trafalgar,BEDFORD,BEDFORD,5182,5182,200.3279076
1770240,MAPLEWOOD LANE,MAPLEWOOD,LANE,Maplewood Lane,Maplewood,HALIFAX,HALIFAX,16586,16586,434.9142624
1770241,HOLIDAY LANE,HOLIDAY,LANE,Holiday Lane,Holiday,BEDFORD,BEDFORD,16692,16692,106.840716
1770242,CARROLL LANE,CARROLL,LANE,Carroll Lane,Carroll,HALIFAX,HALIFAX,16581,16581,166.6237111
1770243,ROGERS DR,ROGERS,DR,Rogers Dr,Rogers,HALIFAX,HALIFAX,710,710,363.6956037
1770244,MAPLE ST,MAPLE,ST,Maple St,Maple,BEDFORD,BEDFORD,5116,5116,407.9539243
1770245,ABERCROMBIE LANE,ABERCROMBIE,LANE,Abercrombie Lane,Abercrombie,HALIFAX,HALIFAX,16636,16636,105.2132201
1770246,POPLAR ST,POPLAR,ST,Poplar St,Poplar,HALIFAX,HALIFAX,655,655,726.7578741
1770247,DOUGLAS DR,DOUGLAS,DR,Douglas Dr,Douglas,BEDFORD,BEDFORD,5057,5057,681.6467978
1770248,DUFFUS DR,DUFFUS,DR,Duffus Dr,Duffus,BEDFORD,BEDFORD,5060,5060,898.4866895
1770249,RIDGEVALE DR,RIDGEVALE,DR,Ridgevale Dr,Ridgevale,BEDFORD,BEDFORD,5149,5149,2474.622983
1770250,CANFIELD CRT,CANFIELD,CRT,Canfield Crt,Canfield,BEDFORD,BEDFORD,5036,5036,220.6465085
1770251,DARTMOOR CRES,DARTMOOR,CRES,Dartmoor Cres,Dartmoor,BEDFORD,BEDFORD,5053,5053,548.2884172
1770252,DEWOLF CRT,DEWOLF,CRT,Dewolf Crt,Dewolf,BEDFORD,BEDFORD,5055,5055,171.7217374
1770253,EAGLE LANE,EAGLE,LANE,Eagle Lane,Eagle,BEDFORD,BEDFORD,5062,5062,127.4520076
1770254,HEATHER ST,HEATHER,ST,Heather St,Heather,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7729,7729,368.7822241
1770255,BROOK CRES,BROOK,CRES,Brook Cres,Brook,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7167,7167,207.6280919
1770256,QUIET ST,QUIET,ST,Quiet St,Quiet,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7170,7170,134.3610538
1770257,MURDOCH AVE,MURDOCH,AVE,Murdoch Ave,Murdoch,HALIFAX,HALIFAX,580,580,397.907204
1770258,LAKE LOON RD,LAKE LOON,RD,Lake Loon Rd,Lake Loon,LAKE LOON,LAKE LOON,7962,7962,1681.809665
1770259,FAIRFAX DR,FAIRFAX,DR,Fairfax Dr,Fairfax,HALIFAX,HALIFAX,15446,15446,629.1980957
1770260,NAPPAN DR,NAPPAN,DR,Nappan Dr,Nappan,LOWER SACKVILLE,LOWER SACKVILLE,8279,8279,715.6557716
1770261,PRESTWICK CL,PRESTWICK,CL,Prestwick Cl,Prestwick,HALIFAX,HALIFAX,15547,15547,217.3666887
1770262,MCFATRIDGE RD,MCFATRIDGE,RD,Mcfatridge Rd,Mcfatridge,HALIFAX,HALIFAX,542,542,429.7483208
1770263,ANDREW ST,ANDREW,ST,Andrew St,Andrew,HALIFAX,HALIFAX,22,22,170.1095804
1770264,CENTRAL AVE,CENTRAL,AVE,Central Ave,Central,HALIFAX,HALIFAX,162,162,1827.750422
1770265,FREDERICK AVE,FREDERICK,AVE,Frederick Ave,Frederick,HALIFAX,HALIFAX,337,337,2003.618579
1770266,MADELINE AVE,MADELINE,AVE,Madeline Ave,Madeline,LOWER SACKVILLE,LOWER SACKVILLE,8111,8111,379.3157377
1770267,LIVINGSTONE ST,LIVINGSTONE,ST,Livingstone St,Livingstone,HALIFAX,HALIFAX,489,489,607.7464627
1770268,GRENNAN DR,GRENNAN,DR,Grennan Dr,Grennan,LOWER SACKVILLE,LOWER SACKVILLE,7671,7671,599.0419037
1770269,SUFFOLK CL,SUFFOLK,CL,Suffolk Cl,Suffolk,HALIFAX,HALIFAX,1146,1146,123.7246716
1770270,CARRINGTON PL,CARRINGTON,PL,Carrington Pl,Carrington,HALIFAX,HALIFAX,15319,15319,136.5995957
1770271,ROSEHURST CL,ROSEHURST,CL,Rosehurst Cl,Rosehurst,HALIFAX,HALIFAX,15321,15321,198.4122323
1770272,FIRST ST,FIRST,ST,First St,First,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7545,7545,676.5967367
1770273,JUBILEE CRT,JUBILEE,CRT,Jubilee Crt,Jubilee,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7878,7878,219.8522332
1770274,COVINGTON WAY,COVINGTON,WAY,Covington Way,Covington,HALIFAX,HALIFAX,218,218,305.9561849
1770275,HEDDAS WAY,HEDDAS,WAY,Heddas Way,Heddas,FALL RIVER,FALL RIVER,16828,16828,2606.373256
1770276,WALTER HAVILL DR,WALTER HAVILL,DR,Walter Havill Dr,Walter Havill,HALIFAX,HALIFAX,1090,1090,1568.205343
1770277,DUNBRACK ST,DUNBRACK,ST,Dunbrack St,Dunbrack,HALIFAX,HALIFAX,274,274,23936.79013
1770278,HALEF CRT,HALEF,CRT,Halef Crt,Halef,HALIFAX,HALIFAX,16881,16881,277.1367052
1770279,A MURRAY MACKAY BRDG,A MURRAY MACKAY,BRDG,A Murray Mackay Brdg,A Murray Mackay,HALIFAX,HALIFAX,16247,16247,892.3079491
1770280,JOSEPH HOWE DR,JOSEPH HOWE,DR,Joseph Howe Dr,Joseph Howe,HALIFAX,HALIFAX,464,464,3613.257654
1770281,SCADDING RD,SCADDING,RD,Scadding Rd,Scadding,MOOSE RIVER GOLD MINES,MOOSE RIVER GOLD MINES,66823,66823,717.3825952
1770282,MABOU AVE,MABOU,AVE,Mabou Ave,Mabou,HALIFAX,HALIFAX,507,507,319.6368292
1770283,COLONIAL CRES,COLONIAL,CRES,Colonial Cres,Colonial,HALIFAX,HALIFAX,198,198,63.95029944
1770284,BREWER CRT,BREWER,CRT,Brewer Crt,Brewer,HALIFAX,HALIFAX,16880,16880,122.3109615
1770285,PINEHAVEN DR,PINEHAVEN,DR,Pinehaven Dr,Pinehaven,HALIFAX,HALIFAX,645,645,303.8483381
